Date,Institutional Net,Retail Net
2005-06-21,116505,3620
2005-06-28,107356,2038
2005-07-05,125941,2522
2005-07-12,116019,5954
2005-07-19,119997,2816
2005-07-26,120265,-1189
2005-08-02,119186,-2009
2005-08-09,117252,113
2005-08-16,121129,-3382
2005-08-23,120851,-980
2005-08-30,127266,-958
2005-09-06,122250,-5793
2005-09-13,12415,22
2005-09-13,133422,-5351
2005-09-20,89614,4057
2005-09-27,102771,6085
2005-10-04,108692,10684
2005-10-11,100895,7431
2005-10-18,119183,5612
2005-10-25,130449,4813
2005-10-25,8355,-1480
2005-11-01,117874,5377
2005-11-01,8492,-2123
2005-11-08,130320,5806
2005-11-08,7875,-1820
2005-11-15,143778,7450
2005-11-15,7768,-1952
2005-11-22,150166,5783
2005-11-29,9037,-2144
2005-11-29,151664,-231
2005-12-06,150569,823
2005-12-06,11394,-2362
2005-12-13,164304,2258
2005-12-13,18487,-66
2005-12-20,98593,-3490
2005-12-27,86433,-1517
2006-01-03,83225,-458
2006-01-10,85290,-6243
2006-01-17,88358,-12307
2006-01-24,87774,-18386
2006-01-31,89389,-16608
2006-02-07,94499,-11708
2006-02-14,97679,-7490
2006-02-21,109203,-6652
2006-02-28,108799,-7247
2006-03-07,127518,-8817
2006-03-14,79812,-6058
2006-03-21,83159,-13260
2006-03-28,84379,-17091
2006-04-04,94062,-17009
2006-04-11,100593,-22428
2006-04-18,95722,-24622
2006-04-25,97399,-26758
2006-05-02,96459,-24524
2006-05-09,110526,-26502
2006-05-16,107818,-24469
2006-05-23,110445,-23909
2006-05-30,98638,-20002
2006-06-06,106992,-26030
2006-06-13,129662,-26184
2006-06-13,25546,-1590
2006-06-20,14456,-929
2006-06-20,66587,-24079
2006-06-27,70224,-23776
2006-06-27,15132,-1263
2006-07-03,75016,-24118
2006-07-03,16455,-960
2006-07-11,75778,-30886
2006-07-18,84979,-20236
2006-07-18,20066,-2333
2006-07-25,79767,-19514
2006-07-25,20462,-2086
2006-08-01,72784,-24434
2006-08-01,20664,-2124
2006-08-08,76630,-29707
2006-08-08,5249,-1963
2006-08-15,5455,-1740
2006-08-15,79711,-27525
2006-08-22,5847,-1806
2006-08-22,85949,-30386
2006-08-29,81745,-24829
2006-08-29,6318,-2254
2006-09-05,84803,-29087
2006-09-05,4896,-1452
2006-09-05,13249,2095
2006-09-12,88857,-17887
2006-09-12,18702,-2112
2006-09-19,62201,-13398
2006-09-19,6323,-2496
2006-09-26,69533,-19642
2006-09-26,6793,-2382
2006-10-03,66153,-15651
2006-10-10,81690,-13296
2006-10-17,84760,-8330
2006-10-24,87100,-4742
2006-10-31,77667,-18231
2006-11-07,81499,-25197
2006-11-07,9684,-2272
2006-11-14,88697,-23791
2006-11-14,8316,-2481
2006-11-21,93975,-24809
2006-11-21,8086,-2215
2006-11-28,100201,-19242
2006-11-28,10131,-2415
2006-12-05,108532,-30049
2006-12-05,18353,-2560
2006-12-12,118057,-32561
2006-12-12,21293,-1842
2006-12-19,83086,-33029
2006-12-26,85796,-35995
2007-01-03,9136,-975
2007-01-03,91367,-32114
2007-01-09,89878,-29167
2007-01-09,9192,-2534
2007-01-16,97112,-23642
2007-01-16,8930,-2775
2007-01-23,92002,-19579
2007-01-23,7882,-961
2007-01-30,88713,-15723
2007-01-30,10405,-1388
2007-02-06,108443,-20302
2007-02-06,10169,-1293
2007-02-13,81715,-22327
2007-02-13,11909,-2425
2007-02-20,84559,-24210
2007-02-20,13586,-1853
2007-02-27,13023,-1833
2007-02-27,97963,-29022
2007-03-06,94155,-27157
2007-03-06,18396,-1094
2007-03-13,103690,-27238
2007-03-13,28522,-91
2007-03-20,76403,-28775
2007-03-27,76571,-25053
2007-04-03,79989,-29935
2007-04-10,85140,-25778
2007-04-17,88403,-29184
2007-04-24,94990,-28099
2007-05-01,99850,-28499
2007-05-08,93022,-24755
2007-05-15,89851,-22004
2007-05-22,8878,-1315
2007-05-22,92037,-14590
2007-05-29,8900,-1113
2007-05-29,89665,-21392
2007-06-05,95607,-18495
2007-06-05,9169,-1823
2007-06-12,134330,-18566
2007-06-12,14727,-1335
2007-06-19,98602,-19260
2007-06-26,91017,-19263
2007-07-03,93357,-30797
2007-07-10,93831,-27497
2007-07-10,6290,-2645
2007-07-17,97873,-33380
2007-07-17,7374,-2788
2007-07-24,98891,-33943
2007-07-24,8700,-3479
2007-07-31,110338,-26775
2007-08-07,115898,-28215
2007-08-14,127714,-21739
2007-08-21,141989,-20376
2007-08-28,146603,-11730
2007-09-04,143179,-17968
2007-09-11,148693,-22378
2007-09-18,80268,-25419
2007-09-25,87357,-18231
2007-10-02,82238,-19122
2007-10-09,86299,-22509
2007-10-16,91597,-21845
2007-10-23,95230,-15631
2007-10-30,98673,-18250
2007-11-06,108763,-20569
2007-11-13,121045,-16394
2007-11-20,128692,-14204
2007-11-27,131546,-13090
2007-12-04,142448,-13074
2007-12-11,168465,-12387
2007-12-18,82769,-13666
2007-12-24,89268,-11975
2007-12-31,94724,-7856
2008-01-08,93597,-15636
2008-01-15,95191,-14939
2008-01-22,118708,-12120
2008-01-29,125702,-11668
2008-02-05,139388,-10302
2008-02-12,152585,-5042
2008-02-19,148217,-4271
2008-02-26,141923,-8083
2008-03-04,153042,-9302
2008-03-11,163526,-3915
2008-03-18,84164,-4485
2008-03-25,72630,-3574
2008-04-01,85631,-3396
2008-04-08,87678,-1181
2008-04-15,97716,-2908
2008-04-22,96440,-3205
2008-04-29,142989,3190
2008-05-06,149683,-3105
2008-05-13,151937,-1346
2008-05-20,142642,-3031
2008-05-27,157738,-5310
2008-06-03,174788,9019
2008-06-10,197268,6143
2008-06-17,82542,-5103
2008-06-24,89371,-9053
2008-07-01,91723,-5754
2008-07-08,95001,-1744
2008-07-15,98484,-9704
2008-07-22,100917,-1803
2008-07-29,98348,2920
2008-08-05,104773,4696
2008-08-12,106413,-318
2008-08-19,113510,1133
2008-08-26,118418,3602
2008-09-02,125461,4871
2008-09-09,146938,-315
2008-09-16,106834,3872
2008-09-23,118756,-411
2008-09-30,145766,4037
2008-10-07,147837,2939
2008-10-14,151536,6229
2008-10-21,160526,2706
2008-10-28,168351,3636
2008-11-04,141783,4722
2008-11-11,144259,9138
2008-11-18,136048,6294
2008-11-25,144977,-1768
2008-12-02,143387,-1084
2008-12-09,149971,-8914
2008-12-16,88591,-9314
2008-12-22,87569,-10472
2008-12-30,87970,-10285
2009-01-06,90145,-13869
2009-01-13,90532,-9321
2009-01-20,103934,-2522
2009-01-27,102477,-3490
2009-02-03,110106,-5606
2009-02-10,118476,-3436
2009-02-17,125143,-359
2009-02-24,133702,-2564
2009-03-03,149683,1
2009-03-10,146348,-4907
2009-03-17,77420,-6848
2009-03-24,80207,-11783
